Ticket Id,Ticket Type,Subject,Status (Ticket),SLA Violation Type,Priority (Ticket),Team,Created Time (Ticket),Ticket Age,Is Escalated
1151679,Alarm,"ALARM: ""RICB-MyBusinessProfile-TG-UnhealthyHost-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,09-04-2026 22:05,3d 14h,FALSE
1151680,Alarm,RICB is Down from multiple locations,Closed,Not Violated,-,Uptime Team,09-04-2026 22:05,3d 14h,FALSE
1151681,Alarm,Lux Industries | https://luxind.in/login is Down from multiple locations,Closed,Not Violated,-,Uptime Team,09-04-2026 22:06,3d 14h,FALSE
1151682,Alarm,"ALARM: ""SS-RS-PROD-API-7-AP-1b-CPU-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,09-04-2026 22:06,3d 14h,FALSE
1151683,Alarm,ATU Website is Up,Closed,Not Violated,-,Uptime Team,09-04-2026 22:08,3d 14h,FALSE
1151684,Alarm,"ALARM: ""AFPL-Prod-Seceon-CCE-Pub-1b-Memory-85%-#Alarms"" in Asia Pacific (Mumbai)",Closed,Not Violated,-,Uptime Team,09-04-2026 22:10,3d 14h,FALSE
1151688,Alarm,ATU Website is Down from multiple locations,Closed,Not Violated,-,DevOps Team,09-04-2026 22:14,3d 14h,FALSE
1151693,Alarm,"ALARM: ""Absolute-Barbeque-Prod-Hana-1b-MemoryUtilization-85%#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,09-04-2026 22:16,3d 14h,FALSE
1151694,Alarm,"ALARM: ""anxiprodb-instace-1-new-16-01-rds#DatabaseConnections"" in Asia Pacific (Sydney)",Closed,Not Violated,Critical - P1,Uptime Team,09-04-2026 22:18,3d 14h,FALSE
1151695,Alarm,"ALARM: ""ETEdge-TG-Etnowgbs-cdn-ENSA4TPDNYD15-5xxErrorRate-Alarm"" in US East (N. Virginia)",Closed,Not Violated,Critical - P1,Uptime Team,09-04-2026 22:19,3d 14h,FALSE
1151699,Alarm,"ALARM: ""NewTownSchool_JIE-Prod-DB-1b-New-2-CPU-70%-utilized-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,09-04-2026 22:36,3d 13h,FALSE
1151702,Alarm,"ALARM: ""S4-LTTS-Dev-NW_PO-Memory(available)-30%#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,09-04-2026 22:46,3d 13h,FALSE
1151705,Alarm,ATU Website is Up,Closed,Not Violated,-,Uptime Team,09-04-2026 22:57,3d 13h,FALSE
1151706,Alarm,"ALARM: ""IWMBUZZ-PROD-WPS-ADMIN-Memory-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,09-04-2026 22:59,3d 13h,FALSE
1151707,Alarm,Lux Industries | https://luxindustries.co.in/luxadtracker/login is Down from multiple locations,Closed,Not Violated,-,Uptime Team,09-04-2026 23:01,3d 13h,FALSE
1151708,Alarm,Lux Industries | https://luxdms.in/promoClaims/Login is Down from multiple locations,Closed,Not Violated,-,Uptime Team,09-04-2026 23:01,3d 13h,FALSE
1151711,Alarm,IKF FINANCE is Up,Closed,Not Violated,-,Uptime Team,09-04-2026 23:07,3d 13h,FALSE
1151712,Alarm,IKF is Up,Closed,Not Violated,-,Uptime Team,09-04-2026 23:07,3d 13h,FALSE
1151713,Alarm,"ALARM: ""kims-app-db2-CPU-85%-#Alarm"" in Asia Pacific (Hyderabad)",Closed,Not Violated,Critical - P1,Uptime Team,09-04-2026 23:08,3d 13h,FALSE
1151714,Alarm,"ALARM: ""Trakkerz & ERP (CMS-New-Windows)-Disk(D)-95%#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,09-04-2026 23:09,3d 13h,FALSE
1151715,Alarm,"ALARM: ""Midland-Tableau-Prod-Server-1a-Memory-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,High - P2,Uptime Team,09-04-2026 23:12,3d 13h,FALSE
1151716,Client,SH-ES-NS-09-04-2026,Closed,Not Violated,Medium - P3,Uptime Team,09-04-2026 23:12,3d 13h,FALSE
1151722,Alarm,"ALARM: ""softweb-srishti-rds-oracle-21c-Memory-85% #Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,09-04-2026 23:28,3d 13h,FALSE
1151725,Alarm,Argus News is Down from multiple locations,Closed,Not Violated,-,Uptime Team,09-04-2026 23:32,3d 13h,FALSE
1151726,Alarm,Argus News is Up,Closed,Not Violated,-,Uptime Team,09-04-2026 23:33,3d 13h,FALSE
1151732,Alarm,"ALARM: ""SoftWeb-App-pub-server-1b-Disk(D)-85%-#ALARM"" in Asia Pacific (Mumbai)",Closed,Not Violated,-,Uptime Team,09-04-2026 23:39,3d 12h,FALSE
1151733,Alarm,Supportelders is Down from multiple locations,Closed,Not Violated,-,Uptime Team,09-04-2026 23:40,3d 12h,FALSE
1151734,Alarm,Support Elders is Down from multiple locations,Closed,Not Violated,-,Uptime Team,09-04-2026 23:41,3d 12h,FALSE
1151737,Alarm,Supportelders is Up,Closed,Not Violated,-,Uptime Team,09-04-2026 23:43,3d 12h,FALSE
1151738,Alarm,Support Elders is Up,Closed,Not Violated,-,Uptime Team,09-04-2026 23:44,3d 12h,FALSE
1151740,Alarm,"ALARM: ""S4-LTTS-Dev-NW_PO-Memory(available)-30%#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,09-04-2026 23:51,3d 12h,FALSE
1151744,Alarm,Bankify is Down from multiple locations,Closed,Not Violated,-,Uptime Team,09-04-2026 23:56,3d 12h,FALSE
1151745,Alarm,Bankify is Down from multiple locations,Closed,Not Violated,-,Uptime Team,09-04-2026 23:56,3d 12h,FALSE
1151746,Alarm,"ALARM: ""ABM-Prod-App+PGSQL-DB-1a-CPU-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,09-04-2026 23:56,3d 12h,FALSE
1151747,Alarm,Bankify is Up,Closed,Not Violated,-,Uptime Team,09-04-2026 23:56,3d 12h,FALSE
1151749,Alarm,Bankify is Down from multiple locations,Closed,Not Violated,-,Uptime Team,09-04-2026 23:56,3d 12h,FALSE
1151751,Alarm,"ALARM: ""ABM-Prod-App+PGSQL-DB-1a-CPU-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,09-04-2026 23:57,3d 12h,FALSE
1151752,Alarm,Bankify 7pay is Down from multiple locations,Closed,Not Violated,-,Uptime Team,09-04-2026 23:57,3d 12h,FALSE
1151758,Alarm,Bankify is Down from multiple locations,Closed,Not Violated,-,Uptime Team,09-04-2026 23:57,3d 12h,FALSE
1151759,Alarm,"ALARM: ""hoichoi-aws-aps1-prod-ecs-hoichoi-analytics_high_cpu_util_alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,09-04-2026 23:58,3d 12h,FALSE
1151760,Alarm,Bankify is Down from multiple locations,Closed,Not Violated,-,Uptime Team,09-04-2026 23:58,3d 12h,FALSE
1151761,Client,Workmates-MSP360-Reports,Closed,Not Violated,Medium - P3,SMB Linux Team,10-04-2026 00:01,3d 12h,FALSE
1151762,Alarm,"ALARM: ""Support Elders-Prod-Web-1a-CPU-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,10-04-2026 00:02,3d 12h,FALSE
1151763,Alarm,Argus News is Down from multiple locations,Closed,Not Violated,-,Uptime Team,10-04-2026 00:02,3d 12h,FALSE
1151764,Client,[ALERT] [firing] Bankify-PodRestart - Namespace: prod-app - Resource: Pod: od-scheduler-8498f5cd6-9zqh7 ,Closed,Not Violated,Medium - P3,DevOps Team,10-04-2026 00:03,3d 12h,FALSE
1151765,Alarm,"ALARM: ""Bazoki-Prod-DB-1b-CPU-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,10-04-2026 00:04,3d 12h,FALSE
1151766,Alarm,Argus News is Up,Closed,Not Violated,-,Uptime Team,10-04-2026 00:04,3d 12h,FALSE
1151767,Alarm,Arundhati Jewellers is Down from multiple locations,Closed,Not Violated,-,Uptime Team,10-04-2026 00:05,3d 12h,FALSE
1151768,Alarm,"ALARM: ""AnnapurnaPay-Prod-pvt-Jenkins-Server-CPU-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,10-04-2026 00:05,3d 12h,FALSE
1151769,Alarm,Arundhati Jewellers is Down from multiple locations,Closed,Not Violated,-,Uptime Team,10-04-2026 00:05,3d 12h,FALSE
1151770,Alarm,"ALARM: ""AnnapurnaPay-Prod-pvt-Jenkins-Server-CPU-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,10-04-2026 00:05,3d 12h,FALSE
1151773,Alarm,"ALARM: ""HoiChoi-x-CWM-x-ProdRevAmp-hoichoi-aws-aps1-prod-ecs-hoichoi-th..."" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,10-04-2026 00:07,3d 12h,FALSE
1151774,Alarm,"ALARM: ""AnnapurnaPay-Prod-pvt-Jenkins-Server-CPU-95%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,10-04-2026 00:07,3d 12h,FALSE
1151775,Alarm,"ALARM: ""AnnapurnaPay-Prod-pvt-Jenkins-Server-CPU-95%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,10-04-2026 00:07,3d 12h,FALSE
1151776,Alarm,Bankify is Down from multiple locations,Closed,Not Violated,-,Uptime Team,10-04-2026 00:07,3d 12h,FALSE
1151777,Alarm,"ALARM: ""kfinpwm-narc-prod-rds-CPU-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,10-04-2026 00:07,3d 12h,FALSE
1151778,Alarm,"ALARM: ""kfinpwm-narc-prod-rds-CPU-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,10-04-2026 00:07,3d 12h,FALSE
1151779,Alarm,Argus News is Down from multiple locations,Closed,Not Violated,-,Uptime Team,10-04-2026 00:07,3d 12h,FALSE
1151780,Alarm,Argus News is Up,Closed,Not Violated,-,Uptime Team,10-04-2026 00:08,3d 12h,FALSE
1151781,Client,Time entry 9 April,Closed,Not Violated,Medium - P3,-,10-04-2026 00:08,3d 12h,FALSE
1151782,Alarm,"ALARM: ""HoiChoi-x-CWM-x-ProdRevAmp-hoichoi-aws-aps1-prod-ecs-hoichoi-th..."" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,10-04-2026 00:09,3d 12h,FALSE
1151783,Alarm,Bankify 7pay is Down from multiple locations,Closed,Not Violated,-,Uptime Team,10-04-2026 00:09,3d 12h,FALSE
1151784,Alarm,Bankify 7pay is Down from multiple locations,Closed,Not Violated,-,Uptime Team,10-04-2026 00:09,3d 12h,FALSE
1151785,Alarm,"ALARM: ""SoftWeb-App-pub-server-1b-Disk(D)-85%-#ALARM"" in Asia Pacific (Mumbai)",Closed,Not Violated,-,Uptime Team,10-04-2026 00:09,3d 12h,FALSE
1151786,Alarm,Bankify 7pay is Down from multiple locations,Closed,Not Violated,-,Uptime Team,10-04-2026 00:09,3d 12h,FALSE
1151790,Alarm,"ALARM: ""HoiChoi-x-CWM-x-ProdRevAmp-hoichoi-aws-aps1-prod-ecs-hoichoi-th..."" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,10-04-2026 00:13,3d 12h,FALSE
1151791,Alarm,"ALARM: ""Support Elders-Prod-Web-1a-CPU-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,10-04-2026 00:13,3d 12h,FALSE
1151793,Alarm,"ALARM: ""AnnapurnaPay-Prod-pvt-Jenkins-Server-CPU-95%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,-,Uptime Team,10-04-2026 00:14,3d 12h,FALSE
1151794,Alarm,"ALARM: ""AnnapurnaPay-Prod-pvt-Jenkins-Server-CPU-95%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,-,Uptime Team,10-04-2026 00:14,3d 12h,FALSE
1151795,Alarm,"ALARM: ""hoichoi-aws-aps1-prod-ecs-hoichoi-analytics_high_cpu_util_alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,10-04-2026 00:15,3d 12h,FALSE
1151799,Client,Workmates Backup - No successful backups reminder,Closed,Not Violated,Medium - P3,Enterprise Windows Team,10-04-2026 00:23,3d 12h,FALSE
1151808,Alarm,"ALARM: ""softweb-srishti-rds-oracle-21c-Memory-85% #Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,10-04-2026 00:28,3d 12h,FALSE
1151813,Alarm,"ALARM: ""hoichoi-aws-aps1-prod-ecs-hoichoi-analytics_high_cpu_util_alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,10-04-2026 00:36,3d 11h,FALSE
1151814,Alarm,"ALARM: ""softweb-srishti-rds-oracle-21c-Memory-85% #Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,10-04-2026 00:36,3d 11h,FALSE
1151816,Client,Remove from URL Monitoring ,Closed,Not Violated,Medium - P3,Uptime Team,10-04-2026 00:37,3d 11h,FALSE
1151819,Alarm,"ALARM: ""SoftWeb-App-pub-server-1b-Disk(D)-85%-#ALARM"" in Asia Pacific (Mumbai)",Closed,Not Violated,-,Uptime Team,10-04-2026 00:44,3d 11h,FALSE
1151824,Alarm,"ALARM: ""SoftWeb-App-pub-server-1b-Disk(D)-85%-#ALARM"" in Asia Pacific (Mumbai)",Closed,Not Violated,-,Uptime Team,10-04-2026 00:59,3d 11h,FALSE
1151827,Alarm,"ALARM: ""KFIN-AIF-Prod-Ikigai-AM-1b-CPU-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,10-04-2026 01:03,3d 11h,FALSE
1151828,Alarm,Bankify 7pay is Down from multiple locations,Closed,Not Violated,-,Uptime Team,10-04-2026 01:04,3d 11h,FALSE
1151829,Alarm,"ALARM: ""Bazoki-Prod-DB-1b-CPU-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,10-04-2026 01:04,3d 11h,FALSE
1151830,Alarm,Bankify is Down from multiple locations,Closed,Not Violated,-,Uptime Team,10-04-2026 01:05,3d 11h,FALSE
1151831,Alarm,"ALARM: ""HoiChoi-x-CWM-x-ProdRevAmp-hoichoi-aws-aps1-prod-ecs-hoichoi-th..."" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,10-04-2026 01:06,3d 11h,FALSE
1151834,Alarm,"ALARM: ""Innovel-Tally-Sarala-server-Pub-1b-CPU-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,-,Uptime Team,10-04-2026 01:07,3d 11h,FALSE
1151835,Alarm,Kims is Down from multiple locations,Closed,Not Violated,-,Uptime Team,10-04-2026 01:09,3d 11h,FALSE
1151836,Alarm,"ALARM: ""HoiChoi-x-CWM-x-ProdRevAmp-hoichoi-aws-aps1-prod-ecs-hoichoi-th..."" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,10-04-2026 01:10,3d 11h,FALSE
1151837,Alarm,Kims is Up,Closed,Not Violated,-,Uptime Team,10-04-2026 01:10,3d 11h,FALSE
1151839,Alarm,"ALARM: ""Lalchand-Jewellers-App2-Prod-1b-CPU-85%-#ALARM"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,10-04-2026 01:17,3d 11h,FALSE
1151840,Alarm,"ALARM: ""Lalchand-Jewellers-App1-Prod-1b-CPU-85%-#ALARM"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,10-04-2026 01:17,3d 11h,FALSE
1151841,Alarm,"ALARM: ""KhimjiJwellers-Prod-server2-App-1b-CPU-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,10-04-2026 01:18,3d 11h,FALSE
1151842,Alarm,"ALARM: ""Eleve-Diamonds-REPORTING-PROD-CPU-85%-#ALARM"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,10-04-2026 01:18,3d 11h,FALSE
1151843,Alarm,"ALARM: ""Lalchand-Jewellers-ALB-TG-8443-UnhealthyHostCount-#ALARM"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,10-04-2026 01:18,3d 11h,FALSE
1151844,Alarm,Khimji is Down from multiple locations,Closed,Not Violated,-,Uptime Team,10-04-2026 01:18,3d 11h,FALSE
1151845,Alarm,Khimji is Up,Closed,Not Violated,-,Uptime Team,10-04-2026 01:19,3d 11h,FALSE
1151846,Client,Workmates Backup - No successful backups reminder,Closed,Not Violated,Medium - P3,SMB Linux Team,10-04-2026 01:23,3d 11h,FALSE
1151847,Alarm,"ALARM: ""kfinpwm-narc-prod-rds-FreeStorageSpace-15%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,10-04-2026 01:27,3d 11h,FALSE
1151848,Alarm,"ALARM: ""kfinpwm-narc-prod-rds-FreeStorageSpace-15%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,10-04-2026 01:27,3d 11h,FALSE
1151852,Alarm,"ALARM: ""anxiprodb-instace-1-new-16-01-rds#DatabaseConnections"" in Asia Pacific (Sydney)",Closed,Not Violated,Critical - P1,Uptime Team,10-04-2026 01:38,3d 10h,FALSE
1151853,Alarm,"ALARM: ""sai-paramount-db-readreplicalag-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,10-04-2026 01:39,3d 10h,FALSE
1151854,Alarm,"Important notice about your AWS Account regarding VPN connections [AWS Account: 523436346760, VPN Connection: vpn-01bdceabcb83691bd, Tunnel Outside IP: 15.206.46.178]",Closed,Not Violated,Medium - P3,Uptime Team,10-04-2026 01:43,3d 10h,FALSE
1151855,Alarm,"ALARM: ""softweb-srishti-rds-oracle-21c-Memory-85% #Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,10-04-2026 01:45,3d 10h,FALSE
1151856,Alarm,"ALARM: ""Verma-Jewellers-Prod-DB-1b-Memory-85%-#ALARM"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,10-04-2026 01:46,3d 10h,FALSE
1151857,Alarm,"ALARM: ""Kims-Hospital-KSRVPRDDB-Server-2b-Memory-90%-#Alarm"" in Asia Pacific (Hyderabad)",Closed,Not Violated,-,Uptime Team,10-04-2026 01:56,3d 10h,FALSE
1151858,Alarm,Khimji is Down from multiple locations,Closed,Not Violated,-,Uptime Team,10-04-2026 02:04,3d 10h,FALSE
1151859,Alarm,Khimji is Down from multiple locations,Closed,Not Violated,-,Uptime Team,10-04-2026 02:04,3d 10h,FALSE
1151860,Alarm,Khimji is Down from multiple locations,Closed,Not Violated,-,Uptime Team,10-04-2026 02:04,3d 10h,FALSE
1151866,Alarm,"ALARM: ""SriAlankar-Jwellers-App2-1b-CPU-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,10-04-2026 02:17,3d 10h,FALSE
1151867,Alarm,"Important notice about your AWS Account regarding VPN connections [AWS Account: 121795248749, VPN Connection: vpn-05230135aaa3c9f59, Tunnel Outside IP: 13.232.0.167]",Closed,Not Violated,Medium - P3,Uptime Team,10-04-2026 02:18,3d 10h,FALSE
1151868,Alarm,"ALARM: ""HiraPanna-Prod-DB-1b-Memory-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,10-04-2026 02:20,3d 10h,FALSE
1151869,Alarm,"ALARM: ""HiraPanna-Prod-DB-1b-Disk(Root)-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,10-04-2026 02:21,3d 10h,FALSE
1151870,Alarm,"ALARM: ""Verma-Jewellers-Prod-DB-1b-Memory-95%-#ALARM"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,10-04-2026 02:22,3d 10h,FALSE
1151871,Alarm,"ALARM: ""Verma-Jewellers-Prod-DB-1b-Memory-85%-#ALARM"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,10-04-2026 02:22,3d 10h,FALSE
1151872,Alarm,Khimji is Up,Closed,Not Violated,-,Uptime Team,10-04-2026 02:25,3d 10h,FALSE
1151873,Alarm,Khimji is Up,Closed,Not Violated,-,Uptime Team,10-04-2026 02:25,3d 10h,FALSE
1151874,Alarm,Khimji is Up,Closed,Not Violated,-,Uptime Team,10-04-2026 02:25,3d 10h,FALSE
1151875,Alarm,"ALARM: ""AMPL-eFIMO-Prod-RDB-1b-Disk(H)-85%-#Alarm"" in Asia Pacific (Mumbai)",Awaiting Customer Response,Not Violated,-,SMB Windows Team,10-04-2026 02:27,3d 10h,FALSE
1151880,Alarm,"ALARM: ""NewTownSchool_JIE-Prod-DB-1b-New-2-CPU-70%-utilized-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,10-04-2026 02:36,3d 9h,FALSE
1151881,Alarm,"ALARM: ""NewTownSchool_JIE-Prod-DB-1b-New-2-CPU-95%-utilized-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,10-04-2026 02:36,3d 9h,FALSE
1151882,Alarm,"ALARM: ""NewTownSchool_JIE-Prod-DB-1b-New-2-CPU-85%-utilized-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,10-04-2026 02:36,3d 9h,FALSE
1151883,Alarm,"ALARM: ""ETEdge-TG-CDN-INSIGHTS-ET3TON8I54DZP-5xxErrorRate-Alarm"" in US East (N. Virginia)",Closed,Not Violated,Critical - P1,Uptime Team,10-04-2026 02:40,3d 9h,FALSE
1151884,Alarm,"ALARM: ""SoftWeb-DB-Pvt-1b-#CPUUtilization-95%-#ALARM"" in Asia Pacific (Mumbai)",Closed,Not Violated,-,Uptime Team,10-04-2026 02:46,3d 9h,FALSE
1151885,Alarm,"ALARM: ""ABM-Prod-App+PGSQL-DB-1a-CPU-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,10-04-2026 02:48,3d 9h,FALSE
1151886,Alarm,"ALARM: ""ABM-Prod-App+PGSQL-DB-1a-CPU-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,10-04-2026 02:49,3d 9h,FALSE
1151889,Alarm,"ALARM: ""kfintech-arim-rds-uat-free_memory-15%-#Alarm"" in Asia Pacific (Malaysia)",Closed,Not Violated,Critical - P1,Uptime Team,10-04-2026 03:02,3d 9h,FALSE
1151893,Alarm,"ALARM: ""KhimjiJwellers-Prod-DB-1b-/Backup-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,10-04-2026 03:11,3d 9h,FALSE
1151894,Alarm,"ALARM: ""SoftWeb-DB-Pvt-1b-#CPUUtilization-95%-#ALARM"" in Asia Pacific (Mumbai)",Closed,Not Violated,-,Uptime Team,10-04-2026 03:16,3d 9h,FALSE
1151895,Alarm,"ALARM: ""SoftWeb-DB-Pvt-1b-#CPUUtilization-95%-#ALARM"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,10-04-2026 03:21,3d 9h,FALSE
1151896,Alarm,"ALARM: ""HiraPanna-Prod-DB-1b-StatusCheckFailed_Instance-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,10-04-2026 03:25,3d 9h,FALSE
1151897,Alarm,"ALARM: ""SoftWeb-DB-Pvt-1b-#CPUUtilization-95%-#ALARM"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,10-04-2026 03:26,3d 9h,FALSE
1151901,Alarm,"ALARM: ""HiraPanna-Prod-DB-1b-Disk(Root)-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,10-04-2026 03:33,3d 9h,FALSE
1151902,Alarm,"ALARM: ""softweb-srishti-rds-oracle-21c-Memory-85% #Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,10-04-2026 03:33,3d 9h,FALSE
1151903,Client,"Verified SAP Users List – S/4HANA, Ariba, SuccessFactors & More",Closed,Not Violated,Medium - P3,Uptime Team,10-04-2026 03:35,3d 8h,FALSE
1151905,Alarm,"ALARM: ""kfintech-arim-rds-uat-free_memory-15%-#Alarm"" in Asia Pacific (Malaysia)",Closed,Not Violated,Critical - P1,Uptime Team,10-04-2026 03:38,3d 8h,FALSE
1151906,Alarm,"ALARM: ""Softweb-GPS-Prod-(APP-DB)-1b-Disk(/)-95%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,-,Uptime Team,10-04-2026 03:48,3d 8h,FALSE
1151907,Alarm,"ALARM: ""kfinpwm-hex-prod-rds-Low-FreeableMemory-15%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,10-04-2026 04:03,3d 8h,FALSE
1151908,Alarm,"ALARM: ""kfinpwm-hex-prod-rds-Low-FreeableMemory-15%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,10-04-2026 04:03,3d 8h,FALSE
1151909,Alarm,"ALARM: ""SoftWeb-DB-Pvt-1b-#CPUUtilization-95%-#ALARM"" in Asia Pacific (Mumbai)",Closed,Not Violated,-,Uptime Team,10-04-2026 04:11,3d 8h,FALSE
1151910,Alarm,"ALARM: ""KhimjiJwellers-Prod-DB-1b-Memory-85%-Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,10-04-2026 04:13,3d 8h,FALSE
1151911,Alarm,"ALARM: ""SoftWeb-DB-Pvt-1b-#CPUUtilization-95%-#ALARM"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,10-04-2026 04:16,3d 8h,FALSE
1151912,Alarm,Argus News is Down from multiple locations,Closed,Not Violated,-,Uptime Team,10-04-2026 04:16,3d 8h,FALSE
1151913,Alarm,Argus News is Up,Closed,Not Violated,-,Uptime Team,10-04-2026 04:17,3d 8h,FALSE
1151914,Alarm,"ALARM: ""Verma-Jewellers-Prod-ERP-1b-CPU-85%-#ALARM"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,10-04-2026 04:17,3d 8h,FALSE
1151915,Alarm,"ALARM: ""JAY-PRECISION-Prod-SAPB1-1b-VolumeWriteBytes-85%#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,10-04-2026 04:18,3d 8h,FALSE
1151916,Alarm,"ALARM: ""SoftWeb-DB-Pvt-1b-#CPUUtilization-95%-#ALARM"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,10-04-2026 04:21,3d 8h,FALSE
1151918,Alarm,Bankify is Up,Closed,Not Violated,-,Uptime Team,10-04-2026 04:34,3d 7h,FALSE
